,Address ZIP,Address City,DCA License Number,License Type,License Expiration Date
28060,11234,BROOKLYN,1304156-DCA,Individual,02/28/2019
28061,11030,MANHASSET,0847046-DCA,Individual,02/28/2019
28062,11542,GLEN COVE,2019155-DCA,Individual,02/28/2019
28063,10036,NEW YORK,1205191-DCA,Business,07/31/2019
28064,11218,BROOKLYN,2052003-DCA,Individual,02/28/2019
28067,11237,BROOKLYN,2010814-1-DCA,Business,12/31/2017
28068,10036,NEW YORK,1357360-DCA,Individual,02/28/2019
28069,10465,BRONX,1364131-DCA,Business,02/28/2019
28070,11385,RIDGEWOOD,2028813-DCA,Business,02/28/2019
28071,10019,NEW YORK,2033303-DCA,Business,09/15/2018
28072,11207,BROOKLYN,1374979-DCA,Business,07/31/2019
28073,11530,GARDEN CITY,1161485-DCA,Individual,02/28/2019
28074,11222,BROOKLYN,1219474-DCA,Business,02/28/2019
28075,10458,BRONX,1350055-DCA,Business,02/28/2019
28076,10468,BRONX,2018575-DCA,Business,12/31/2017
28077,11373,ELMHURST,1143790-DCA,Business,12/31/2017
28078,11566,MERRICK,2052227-DCA,Business,02/28/2018
28079,10452,BRONX,2040484-DCA,Individual,07/31/2018
28080,10065,NEW YORK,0830967-DCA,Business,03/31/2018
28081,10035,NEW YORK,2060145-DCA,Individual,04/30/2018
28082,10016,NEW YORK,1217616-DCA,Business,09/15/2018
28083,11364,OAKLAND GARDENS,2018039-DCA,Individual,09/30/2018
28084,11210,BROOKLYN,1253777-DCA,Individual,02/28/2019
28085,11378,MASPETH,2053239-DCA,Business,12/31/2017
28086,10004,NEW YORK,1312044-DCA,Business,12/15/2017
28087,10035,NEW YORK,2047406-1-DCA,Business,12/31/2017
28088,11201,BROOKLYN,1381545-DCA,Business,12/31/2018
28089,10455,BRONX,1302452-DCA,Business,12/31/2017
28090,10465,BRONX,2030462-DCA,Individual,10/31/2018
28091,10465,BRONX,1269383-DCA,Individual,10/31/2018
28092,11355,FLUSHING,2051469-DCA,Business,02/28/2019
28093,10075,NEW YORK,1239318-DCA,Business,05/15/2018
28094,10473,BRONX,0909666-DCA,Individual,09/30/2018
28095,11361,BAYSIDE,0832076-DCA,Business,07/31/2019
28096,11234,BROOKLYN,0836737-DCA,Business,02/28/2019
28097,11552,WEST HEMPSTEAD,1440104-DCA,Business,02/28/2019
28098,10305,STATEN ISLAND,0921946-DCA,Individual,05/31/2019
28100,11214,BROOKLYN,2027491-DCA,Individual,02/28/2019
28101,10002,NEW YORK,1349791-DCA,Business,12/31/2017
28102,11413,SPRINGFIELD GARDENS,1472596-DCA,Business,02/28/2019
28103,11220,BROOKLYN,2010120-DCA,Business,06/30/2018
28104,10312,STATEN ISLAND,1004236-DCA,Business,02/28/2019
28105,10465,BRONX,2054194-DCA,Business,02/28/2019
28106,10022,NEW YORK,1412474-DCA,Business,02/28/2019
28107,11215,BROOKLYN,2048861-DCA,Business,02/28/2019
28109,10304,STATEN ISLAND,1129557-DCA,Business,02/28/2019
28110,11236,BROOKLYN,1202914-DCA,Individual,02/28/2019
28111,10312,STATEN ISLAND,0885659-DCA,Business,02/28/2019
28112,11419,SOUTH RICHMOND HILL,1403503-DCA,Business,12/31/2018
28113,10458,BRONX,1379638-DCA,Individual,02/28/2019
28114,11237,BROOKLYN,2055124-2-DCA,Business,12/31/2018
28115,10453,BRONX,1283582-DCA,Business,12/31/2018
28116,10017,NEW YORK,2052229-DCA,Individual,07/31/2018
28117,11021,GREAT NECK,2006681-DCA,Individual,02/28/2019
28118,10023,NEW YORK,1460266-DCA,Business,12/31/2017
28119,11096,INWOOD,1355756-DCA,Individual,02/28/2019
28120,11207,BROOKLYN,2030935-DCA,Business,02/28/2019
28121,10312,STATEN ISLAND,2036485-DCA,Individual,02/28/2019
28122,11590,WESTBURY,1298913-DCA,Business,02/28/2019
28123,10009,NEW YORK,2032246-1-DCA,Business,12/31/2017
28125,10464,BRONX,1448572-DCA,Individual,10/31/2018
28126,10013,NEW YORK,1353181-DCA,Business,03/31/2018
28128,11218,BROOKLYN,1173539-DCA,Business,02/28/2019
28129,11220,BROOKLYN,0827106-DCA,Individual,05/31/2019
28130,10029,NEW YORK,2053807-2-DCA,Business,12/31/2018
28131,10987,TUXEDO PARK,1314511-DCA,Individual,05/31/2019
28133,10306,STATEN ISLAND,2050169-DCA,Individual,02/28/2019
28134,10475,BRONX,2043432-DCA,Business,07/31/2019
28135,10466,BRONX,1466470-DCA,Business,12/31/2018
28136,10038,NEW YORK,2050898-DCA,Business,02/28/2019
28137,11357,WHITESTONE,2009536-2029-DCA,Business,12/31/2017
28138,10312,STATEN ISLAND,1244466-DCA,Individual,02/28/2019
28139,10457,BRONX,2056757-DCA,Individual,07/31/2018
28140,11221,BROOKLYN,1095007-DCA,Business,07/31/2019
28141,10466,BRONX,0750159-DCA,Individual,05/31/2019
28142,11106,ASTORIA,2003289-871-DCA,Business,12/31/2017
28143,10023,NEW YORK,0524060-DCA,Business,12/31/2017
28144,10302,STATEN ISLAND,2032403-1-DCA,Business,12/31/2017
28146,10017,NEW YORK,2056735-DCA,Individual,07/31/2018
28147,10036,NEW YORK,0808691-DCA,Business,07/31/2019
28148,11746,DIX HILLS,1455000-DCA,Business,02/28/2019
28149,11717,BRENTWOOD,1384275-DCA,Business,02/28/2019
28150,10457,BRONX,1429296-DCA,Individual,05/31/2019
28151,11429,QUEENS VILLAGE,2059311-DCA,Business,12/31/2019
28152,10022,NEW YORK,2010936-DCA,Business,02/28/2019
28153,10305,STATEN ISLAND,2049453-DCA,Business,02/28/2019
28154,11234,BROOKLYN,1420589-DCA,Business,12/31/2018
28155,11366,FRESH MEADOWS,1373470-DCA,Business,02/28/2019
28156,11568,OLD WESTBURY,1234707-DCA,Individual,02/28/2019
28157,11210,BROOKLYN,2000464-DCA,Business,02/28/2019
28158,11234,BROOKLYN,2044183-DCA,Business,06/30/2018
28159,11234,BROOKLYN,1313435-DCA,Business,12/31/2017
28160,10707,TUCKAHOE,2019709-DCA,Business,02/28/2019
28161,11103,ASTORIA,1200900-DCA,Individual,02/28/2019
28162,10028,NEW YORK,2032449-DCA,Business,12/31/2017
28163,11216,BROOKLYN,2039601-1-DCA,Business,12/31/2017
28164,10020,NEW YORK,1214050-DCA,Business,12/31/2018
28166,11558,ISLAND PARK,2017488-DCA,Business,02/28/2019
28167,11373,ELMHURST,2042000-DCA,Individual,02/28/2019
28168,11228,BROOKLYN,0922216-DCA,Business,02/28/2019
28169,11214,BROOKLYN,1165234-DCA,Individual,02/28/2019
28170,11710,BELLMORE,0775945-DCA,Individual,02/28/2019
28171,11370,EAST ELMHURST,2033461-DCA,Business,02/28/2018
28172,11368,CORONA,1286621-DCA,Business,06/30/2018
28173,10017,NEW YORK,1182002-DCA,Business,12/31/2017
28174,11103,ASTORIA,1384512-DCA,Business,06/30/2018
28175,11235,BROOKLYN,2026168-DCA,Individual,05/31/2019
28176,11226,BROOKLYN,1455646-DCA,Business,12/31/2018
28177,10460,BRONX,2024215-2-DCA,Business,12/31/2018
28178,10003,NEW YORK,2051635-DCA,Business,01/31/2019
28179,11378,MASPETH,1420035-DCA,Individual,02/28/2019
28180,11219,BROOKLYN,2017992-DCA,Business,02/28/2019
28181,11930,AMAFANSETT,2018588-DCA,Individual,02/28/2019
28182,11735,FARMINGDALE,2022778-DCA,Individual,02/28/2019
28183,10952,MONSEY,1471449-DCA,Business,02/28/2019
28184,11235,BROOKLYN,2058363-DCA,Business,03/31/2018
28185,11249,BROOKLYN,2057728-2-DCA,Business,12/31/2018
28186,11377,WOODSIDE,1046349-DCA,Business,12/31/2017
28187,10801,NEW ROCHELLE,1277291-DCA,Business,02/28/2019
28188,10455,BRONX,2040278-DCA,Individual,07/31/2018
28189,11361,BAYSIDE,1061157-DCA,Business,12/31/2017
28190,11563,LYNBROOK,0766212-DCA,Business,02/28/2019
28191,10012,NEW YORK,1268082-DCA,Business,12/31/2018
28192,11432,JAMAICA,2037297-DCA,Individual,02/28/2019
28193,11235,BROOKLYN,2011361-DCA,Business,03/31/2018
28194,10013,NEW YORK,2049366-DCA,Business,07/31/2019
28195,11731,EAST NORTHPORT,1156842-DCA,Business,02/28/2019
28196,11413,SPRINGFIELD GARDENS,2040505-DCA,Individual,07/31/2018
28197,11580,VALLEY STREAM,2033514-DCA,Business,02/28/2019
28198,11225,BROOKLYN,1472710-DCA,Business,12/31/2018
28199,10468,BRONX,1039560-DCA,Business,12/31/2018
28200,11234,BROOKLYN,2046288-DCA,Individual,02/28/2019
28201,11218,BROOKLYN,1179765-DCA,Business,12/31/2017
28202,10472,BRONX,1447342-DCA,Business,12/31/2018
28203,10461,BRONX,1249148-DCA,Individual,02/28/2018
28204,11435,JAMAICA,2044594-DCA,Business,06/30/2018
28205,11210,BROOKLYN,2002011-DCA,Business,11/01/2018
28207,10027,NEW YORK,1467145-DCA,Individual,04/30/2018
28208,11691,FAR ROCKAWAY,1159241-DCA,Individual,09/30/2018
28209,10457,BRONX,1407039-DCA,Business,07/31/2019
28210,10467,BRONX,2016323-DCA,Business,07/31/2019
28211,10024,NEW YORK,1384479-DCA,Business,12/13/2017
28212,10472,BRONX,2001795-DCA,Business,12/31/2017
28213,10002,NEW YORK,2014984-DCA,Individual,09/30/2018
28214,10028,NEW YORK,2006217-1379-DCA,Business,12/31/2017
28216,11367,FLUSHING,1134692-DCA,Individual,09/30/2018
28217,11598,WOODMERE,1274740-DCA,Individual,02/28/2019
28218,11716,BOHEMIA,1313963-DCA,Business,02/28/2019
28219,11224,BROOKLYN,1163233-DCA,Business,03/15/2018
28220,10025,NEW YORK,1304025-DCA,Business,02/28/2019
28221,10017,NEW YORK,2056701-DCA,Individual,07/31/2018
28222,11238,BROOKLYN,1385768-DCA,Business,02/28/2019
28224,11233,BROOKLYN,2049101-DCA,Business,04/30/2018
28225,10001,NEW YORK,2035745-DCA,Individual,02/28/2019
28227,11357,WHITESTONE,1306658-DCA,Business,12/31/2018
28228,11796,WEST SAYVILLE,1339942-DCA,Individual,02/28/2019
28229,10018,NEW YORK,1241173-DCA,Business,12/31/2018
28230,11233,BROOKLYN,2060071-DCA,Business,12/31/2019
28231,11235,BROOKLYN,2048735-DCA,Individual,09/30/2018
28233,11101,LONG ISLAND CITY,1337833-DCA,Business,07/31/2019
28234,11361,BAYSIDE,1283063-DCA,Business,02/28/2019
28235,11375,FOREST HILLS,2027486-DCA,Business,03/31/2018
28236,11205,BROOKLYN,2060376-DCA,Business,07/31/2019
28237,10462,nyc,1204810-DCA,Business,02/28/2019
28238,11373,ELMHURST,2029714-2-DCA,Business,12/31/2018
28239,10472,BRONX,0511665-DCA,Business,06/29/2018
28240,10965,PEARL RIVER,1234219-DCA,Business,03/15/2019
28241,10128,NEW YORK,2051486-DCA,Business,09/15/2019
28242,11548,Greenvale,1330961-DCA,Individual,02/28/2019
28243,11375,FOREST HILLS,2031912-DCA,Business,03/15/2019
28244,10453,BRONX,2017673-DCA,Business,06/30/2018
28245,10002,NEW YORK,2050944-DCA,Business,02/28/2019
28246,11234,BROOKLYN,1002769-DCA,Business,04/30/2018
28247,10469,BRONX,2006747-1459-DCA,Business,12/31/2017
28249,11218,BROOKLYN,1408584-DCA,Individual,02/28/2019
28250,11217,BROOKLYN,2032457-1-DCA,Business,12/31/2017
28251,11433,JAMAICA,2042399-DCA,Business,06/30/2018
28252,10003,NEW YORK,1425100-DCA,Business,06/15/2018
28253,11368,CORONA,2052467-DCA,Business,03/31/2018
28254,11417,OZONE PARK,2023603-DCA,Individual,10/31/2018
28255,10002,NEW YORK,1143771-DCA,Business,12/31/2017
28256,10002,NEW YORK,1338155-DCA,Individual,02/28/2019
28257,10031,NEW YORK,2006373-DCA,Business,03/31/2018
28258,11368,CORONA,2046507-DCA,Business,06/30/2018
28259,10036,NEW YORK,1470644-DCA,Business,12/31/2018
28260,10468,BRONX,1435955-DCA,Business,06/30/2018
28261,11220,BROOKLYN,2053548-DCA,Business,12/31/2018
28262,11219,BROOKLYN,2048296-DCA,Business,06/30/2018
28263,11692,ARVERNE,2056300-2-DCA,Business,12/31/2018
28264,10014,NEW YORK,1336868-DCA,Individual,04/30/2018
28265,11434,JAMAICA,2041166-DCA,Individual,07/31/2018
28266,10303,STATEN ISLAND,2029044-2-DCA,Business,12/31/2018
28267,11208,BROOKLYN,0940780-DCA,Business,12/31/2017
28268,11378,MASPETH,0722394-DCA,Individual,02/28/2019
28269,11377,WOODSIDE,1112566-DCA,Business,02/28/2019
28270,11747,MELVILLE,2048241-DCA,Individual,02/28/2019
28272,10473,BRONX,1139822-DCA,Business,12/31/2018
28273,11705,BAYPORT,2043233-DCA,Individual,02/28/2019
28274,10550,MOUNT VERNON,1268650-DCA,Business,02/28/2019
28275,10301,STATEN ISLAND,1363626-DCA,Individual,10/31/2018
28276,10012,NEW YORK,1436973-DCA,Business,05/01/2018
28277,11218,BROOKLYN,2018433-DCA,Business,02/28/2019
28278,10019,NEW YORK,1165179-DCA,Business,05/01/2018
28279,11238,BROOKLYN,0872847-DCA,Individual,09/30/2018
28280,11215,BROOKLYN,0751525-DCA,Individual,05/31/2019
28281,10451,BRONX,1271551-DCA,Business,12/31/2017
28282,11385,GLENDALE,2014013-DCA,Business,12/31/2017
28283,11231,BROOKLYN,1299331-DCA,Individual,05/31/2019
28284,10039,NEW YORK,2024147-DCA,Individual,09/30/2018
28286,11952,MATTITUCK,1247778-DCA,Business,02/28/2019
28287,11232,BROOKLYN,2000559-DCA,Business,07/31/2019
28288,11236,BROOKLYN,2029976-2-DCA,Business,12/31/2018
28289,11385,RIDGEWOOD,2054245-DCA,Business,02/28/2019
28290,11374,REGO PARK,1450866-DCA,Business,01/31/2019
28291,11234,BROOKLYN,1056426-DCA,Business,12/31/2018
28292,10005,NEW YORK,1184438-DCA,Business,03/31/2019
28293,11218,BROOKLYN,1295812-DCA,Business,12/31/2018
28295,11414,HOWARD BEACH,1451008-DCA,Individual,10/31/2018
28296,11223,BROOKLYN,2005352-DCA,Business,02/28/2019
28297,10451,BRONX,2052024-DCA,Business,03/31/2018
28298,11220,BROOKLYN,2032491-DCA,Individual,02/28/2019
28299,11710,BELLMORE,0893041-DCA,Business,02/28/2019
28300,11206,BROOKLYN,1124175-DCA,Individual,09/30/2018
28301,10573,RYE BROOK,1230531-DCA,Business,02/28/2019
28302,11375,FOREST HILLS,2017185-DCA,Business,12/31/2017
28303,10507,BEDFORD HILLS,0861735-DCA,Individual,02/28/2019
28304,11432,JAMAICA,1411978-DCA,Business,07/31/2019
28306,11358,FLUSHING,2059385-DCA,Business,02/28/2019
28307,11358,FLUSHING,2016424-DCA,Business,12/31/2017
28308,11694,BELLE HARBOR,1191728-DCA,Individual,02/28/2019
28309,10467,BRONX,2033858-1-DCA,Business,12/31/2017
28310,10314,STATEN ISLAND,2046574-DCA,Business,12/31/2018
28312,10021,NEW YORK,0970343-DCA,Business,05/15/2018
28313,11229,BROOKLYN,2003613-DCA,Individual,05/31/2019
28314,10472,BRONX,2007069-DCA,Business,07/31/2019
28315,11435,JAMAICA,0230587-DCA,Business,07/31/2019
28316,11208,BROOKLYN,1378639-DCA,Business,12/31/2017
28317,11428,QUEENS VILLAGE,2042590-DCA,Business,07/31/2019
28318,10025,NEW YORK,2002385-DCA,Business,12/31/2017
28319,10012,NEW YORK,2042460-DCA,Individual,02/28/2019
28320,10036,NEW YORK,0950097-DCA,Business,07/31/2019
28321,11236,BROOKLYN,2046450-1-DCA,Business,12/31/2017
28322,10075,NEW YORK,1389677-DCA,Business,03/31/2019
28325,10011,NEW YORK,1047177-DCA,Business,12/31/2017
28326,10028,NEW YORK,2046787-DCA,Business,03/31/2019
28327,11231,BROOKLYN,1362417-DCA,Business,12/31/2017
28328,11357,WHITESTONE,1248080-DCA,Business,02/28/2019
28329,10029,NEW YORK,2060257-DCA,Business,12/31/2019
28330,11730,EAST ISLIP,2032479-DCA,Business,02/28/2019
28331,11211,BROOKLYN,2043164-DCA,Business,12/31/2017
28332,11423,HOLLIS,1345321-DCA,Business,12/31/2017
28334,10552,MOUNT VERNON,1304052-DCA,Individual,05/31/2019
28335,10037,NEW YORK,0872977-DCA,Individual,09/30/2018
28336,11221,BROOKLYN,2035470-DCA,Business,06/30/2018
28337,10469,BRONX,2053570-DCA,Business,02/28/2019
28338,10309,STATEN ISLAND,1306155-DCA,Business,02/28/2019
28339,10018,NEW YORK,1385790-DCA,Business,03/31/2018
28340,10002,NEW YORK,2010479-1-DCA,Business,12/31/2017
28341,11365,FRESH MEADOWS,1274095-DCA,Individual,02/28/2019
28342,10310,STATEN ISLAND,2059633-DCA,Business,06/30/2018
28343,10304,STATEN ISLAND,0920533-DCA,Individual,10/31/2018
28344,10002,NEW YORK,1448573-DCA,Business,12/31/2018
28346,10468,BRONX,2036589-DCA,Individual,09/30/2018
28348,11370,EAST ELMHURST,2033105-1-DCA,Business,12/31/2017
28349,10309,STATEN ISLAND,1433011-DCA,Business,02/28/2019
28350,10036,NEW YORK,2030711-DCA,Business,04/30/2018
28351,10024,NEW YORK,2025856-DCA,Individual,02/28/2019
28352,11217,BROOKLYN,1405240-DCA,Business,12/31/2018
28353,11204,BROOKLYN,1331422-DCA,Individual,05/31/2018
28354,10704,YONKERS,2038212-DCA,Business,02/28/2019
28355,10459,BRONX,1440103-DCA,Business,12/31/2017
28356,11373,ELMHURST,2017637-DCA,Individual,02/28/2019
28357,10453,BRONX,2043067-DCA,Individual,09/30/2018
28358,11801,HICKSVILLE,1407490-DCA,Individual,02/28/2019
28359,11204,BROOKLYN,1250422-DCA,Business,02/28/2019
28361,10468,BRONX,2059753-DCA,Business,02/28/2019
28362,11210,BROOKLYN,2037190-DCA,Business,02/28/2019
28364,11233,BROOKLYN,2015134-DCA,Individual,02/28/2019
28365,11229,BROOKLYN,2014321-DCA,Business,03/15/2019
28366,11211,BROOKLYN,2040793-DCA,Business,06/30/2018
28367,11420,SOUTH OZONE PARK,2050910-DCA,Individual,02/28/2019
28368,11434,JAMAICA,1131832-DCA,Individual,02/28/2019
28369,11208,BROOKLYN,1216045-DCA,Business,12/31/2017
28370,10017,NEW YORK,2054636-DCA,Individual,07/31/2018
28372,11377,WOODSIDE,2019426-DCA,Individual,02/28/2019
28374,10014,NEW YORK,1382445-DCA,Business,12/31/2017
28375,11691,FAR ROCKAWAY,1274112-DCA,Individual,09/30/2018
28376,11374,REGO PARK,2049478-DCA,Individual,02/28/2019
28377,11220,BROOKLYN,2034158-DCA,Business,02/28/2019
28378,11414,HOWARD BEACH,1102079-DCA,Business,02/28/2019
28379,11236,BROOKLYN,2055818-DCA,Business,02/28/2019
28380,10029,NEW YORK,2034171-DCA,Individual,05/31/2019
28381,10305,STATEN ISLAND,1304753-DCA,Business,12/31/2017
28382,11230,BROOKLYN,1194354-DCA,Business,02/28/2019
28383,11222,BROOKLYN,1455531-DCA,Business,12/31/2017
28385,10462,BRONX,2055212-DCA,Business,12/31/2018
28386,10306,STATEN ISLAND,1299840-DCA,Business,12/31/2018
28387,11218,BROOKLYN,1383153-DCA,Business,02/28/2019
28388,10028,NEW YORK,1021737-DCA,Business,06/30/2018
28389,11367,FLUSHING,0874542-DCA,Individual,05/31/2019
28390,10023,NEW YORK,1343003-DCA,Business,09/15/2018
28391,10466,BRONX,2047264-DCA,Business,04/30/2018
28392,11419,SOUTH RICHMOND HILL,2057314-DCA,Business,07/31/2019
28393,11224,BROOKLYN,2014385-DCA,Individual,02/28/2019
28394,10460,BRONX,2003658-955-DCA,Business,12/31/2017
28395,10301,STATEN ISLAND,1402444-DCA,Business,02/28/2019
28396,11358,FLUSHING,2036355-DCA,Individual,02/28/2019
28397,11436,JAMAICA,2021868-DCA,Individual,02/28/2019
28398,11417,OZONE PARK,0884765-DCA,Business,04/30/2018
28399,11236,BROOKLYN,1348001-DCA,Individual,10/31/2018
28400,10021,NEW YORK,1193194-DCA,Business,12/31/2018
28401,11420,S OZONE PARK,1462182-DCA,Business,12/31/2018
28402,11230,BROOKLYN,1445400-DCA,Business,07/31/2019
28403,10003,NEW YORK,2026189-2-DCA,Business,12/31/2018
28404,10010,NEW YORK,2043625-DCA,Individual,02/28/2019
28405,11203,BROOKLYN,1071658-DCA,Business,12/31/2018
28406,11362,LITTLE NECK,1146103-DCA,Business,07/31/2019
28407,10002,NEW YORK,2019213-DCA,Business,12/31/2017
28408,11418,RICHMOND HILL,2029589-DCA,Business,02/28/2019
28409,10016,NEW YORK,1148709-DCA,Individual,02/28/2019
28410,10462,BRONX,2054651-2-DCA,Business,12/31/2018
28412,11418,RICHMOND HILL,2038739-DCA,Business,02/28/2019
28413,11220,BROOKLYN,1291653-DCA,Individual,02/28/2019
28414,10469,BRONX,2046070-1-DCA,Business,12/31/2017
28415,11219,BROOKLYN,1127315-DCA,Individual,02/28/2019
28416,10002,NEW YORK,2056152-DCA,Business,03/31/2018
28417,10035,NEW YORK,0574975-DCA,Business,12/31/2017
28418,10009,NEW YORK,1377031-DCA,Business,02/28/2019
28419,11434,JAMAICA,2041132-DCA,Individual,07/31/2018
28420,11356,COLLEGE POINT,2017169-DCA,Business,06/30/2018
28421,11369,EAST ELMHURST,0993449-DCA,Individual,02/28/2019
28422,11364,OAKLAND GARDENS,2033630-DCA,Individual,02/28/2019
28423,11368,CORONA,1301052-DCA,Business,07/31/2019
28425,10310,STATEN ISLAND,1393852-DCA,Business,07/31/2019
28426,11752,ISLIP TERRACE,2031760-DCA,Individual,02/28/2019
28427,11208,BROOKLYN,1461951-DCA,Individual,02/28/2019
28428,10011,NEW YORK,2037205-DCA,Business,04/15/2018
28429,10166,NEW YORK,1391508-DCA,Business,12/31/2018
28431,11365,FRESH MEADOWS,2047146-DCA,Business,12/31/2018
28432,11385,RIDGEWOOD,1288418-DCA,Business,12/31/2018
28433,10458,BRONX,2011117-DCA,Individual,05/31/2019
28434,11566,MERRICK,2051563-DCA,Individual,02/28/2019
28435,11354,Flushing,1430691-DCA,Individual,06/15/2018
28436,11355,FLUSHING,2049384-DCA,Business,02/28/2019
28437,10461,BRONX,2045869-1-DCA,Business,12/31/2017
28438,10468,BRONX,1376523-DCA,Business,12/31/2017
28439,11214,BROOKLYN,1471385-DCA,Individual,09/30/2018
28440,11762,MASSAPEQUA PARK,1356974-DCA,Business,02/28/2019
28441,10310,STATEN ISLAND,1289687-DCA,Business,02/28/2019
28442,11416,OZONE PARK,2002560-DCA,Individual,10/31/2018
28443,10004,NEW YORK,1279311-DCA,Business,02/28/2019
28444,11367,FLUSHING,1015601-DCA,Individual,05/31/2019
28445,10029,NEW YORK,1213232-DCA,Business,02/28/2019
28446,10601,WHITE PLAINS,2027218-DCA,Individual,02/28/2019
28447,11385,RIDGEWOOD,2054099-DCA,Business,06/30/2018
28448,10472,BRONX,1259265-DCA,Individual,02/28/2019
28449,11373,ELMHURST,1106642-DCA,Business,12/31/2017
28450,11375,FOREST HILLS,1422281-DCA,Individual,05/31/2019
28451,10022,NEW YORK,2024046-DCA,Business,12/15/2017
28452,11238,BROOKLYN,2033966-DCA,Business,03/31/2018
28453,11234,BROOKLYN,0918705-DCA,Individual,10/31/2018
28454,11222,BROOKLYN,1472655-DCA,Business,02/28/2019
28455,11385,GLENDALE,1197249-DCA,Individual,02/28/2019
28456,10023,NEW YORK,1046002-DCA,Business,12/31/2018
28457,11731,EAST NORTHPORT,1321081-DCA,Business,02/28/2019
28458,10451,BRONX,2041771-DCA,Business,06/30/2018
28459,11435,JAMAICA,1049388-DCA,Business,12/31/2018
28460,10461,BRONX,1345455-DCA,Individual,02/28/2019
28461,11590,WESTBURY,2046078-DCA,Business,01/31/2019
28462,10475,BRONX,2053255-DCA,Individual,05/31/2019
28463,10314,STATEN ISLAND,2001805-DCA,Business,12/31/2017
28464,11420,S OZONE PARK,0725098-DCA,Individual,05/31/2019
28465,11220,BROOKLYN,1466751-DCA,Business,06/30/2018
28466,10028,NEW YORK,0692051-DCA,Business,03/31/2019
28467,11372,JACKSON HEIGHTS,2008688-DCA,Individual,02/28/2019
28468,11234,BROOKLYN,2058468-DCA,Business,02/28/2019
28469,11219,BROOKLYN,1185900-DCA,Business,02/28/2019
28470,10461,BRONX,2018273-DCA,Business,02/28/2019
28471,10003,NEW YORK,1418406-DCA,Business,02/28/2019
28472,11417,OZONE PARK,1191626-DCA,Business,02/28/2019
28473,10038,NEW YORK,1446519-DCA,Business,12/31/2017
28474,11361,BAYSIDE,1447582-DCA,Individual,02/28/2019
28475,11218,BROOKLYN,2059895-DCA,Individual,02/28/2019
28476,10036,NEW YORK,1283103-DCA,Individual,09/30/2018
28477,10035,NEW YORK,1160266-DCA,Individual,05/31/2019
28478,11211,BROOKLYN,1231064-DCA,Business,03/31/2018
28479,11364,OAKLAND GARDENS,2054359-DCA,Business,02/28/2019
28480,11434,JAMAICA,1361587-DCA,Individual,02/28/2019
28481,11554,EAST MEADOW,0900457-DCA,Business,02/28/2019
28482,11226,BROOKLYN,0991085-DCA,Individual,02/28/2019
28483,11103,ASTORIA,2056258-DCA,Business,07/31/2019
28484,11590,WESTBURY,1405022-DCA,Individual,06/15/2018
28485,11375,FOREST HILLS,1284928-DCA,Individual,05/31/2018
28486,11426,BELLEROSE,1278798-DCA,Business,02/28/2019
28487,10590,SOUTH SALEM,1373601-DCA,Business,02/28/2019
